date,site_id,client_id,item_id,day_type,effective_headcount,shift,qty_drawn
2025-10-29,North_02,CLIENT-012,ITM-02,Weekday,81,A,1.0
2025-09-02,North_01,CLIENT-002,ITM-03,Weekday,127,A,12.0
2025-04-24,Central_01,CLIENT-020,ITM-02,Weekday,24,A,0.5
2025-06-25,North_02,CLIENT-011,ITM-02,Weekday,72,A,0.5
2025-12-23,South_01,CLIENT-015,ITM-09,Weekday,134,A,1.0
2025-06-07,North_02,CLIENT-010,ITM-09,Weekday,113,A,1.0
2025-09-05,South_01,CLIENT-015,ITM-03,Weekday,134,A,15.0
2025-11-08,South_01,CLIENT-016,ITM-03,Weekend,5,A,1.0
2025-08-29,North_02,CLIENT-007,ITM-04,Weekday,78,A,1.0
2025-09-18,Central_01,CLIENT-021,ITM-02,Weekday,77,A,0.5
2025-09-05,South_01,CLIENT-019,ITM-10,Weekday,108,A,1.0
2025-03-20,South_01,CLIENT-018,ITM-03,Weekday,100,A,9.0
2025-08-09,North_02,CLIENT-011,ITM-02,Weekday,82,A,0.5
2025-08-08,South_01,CLIENT-017,ITM-03,Weekday,110,A,9.0
2025-09-10,North_02,CLIENT-008,ITM-01,Weekday,80,A,4.0
2025-08-08,South_01,CLIENT-017,ITM-01,Weekday,110,A,6.0
2025-10-25,North_01,CLIENT-006,ITM-01,Weekend,11,A,1.0
2025-04-16,South_01,CLIENT-018,ITM-05,Weekday,97,A,1.0
2025-03-27,East_01,CLIENT-029,ITM-03,Weekday,21,A,3.0
2025-08-04,North_02,CLIENT-007,ITM-02,Weekday,76,A,1.0
2025-11-14,Central_01,CLIENT-023,ITM-01,Weekday,31,A,2.0
2025-05-07,Central_01,CLIENT-024,ITM-10,Weekday,134,A,1.0
2025-06-06,North_01,CLIENT-002,ITM-04,Weekday,110,A,1.0
2025-12-09,South_01,CLIENT-018,ITM-01,Weekday,103,A,6.0
2025-07-01,North_01,CLIENT-003,ITM-03,Weekday,81,A,10.0
2025-12-10,North_02,CLIENT-010,ITM-01,Weekday,117,A,7.0
2025-06-26,North_02,CLIENT-012,ITM-02,Weekday,80,A,0.5
2025-03-20,North_01,CLIENT-006,ITM-07,Weekday,97,A,1.0
2025-09-16,South_01,CLIENT-016,ITM-03,Weekday,69,A,8.0
2025-06-12,East_01,CLIENT-029,ITM-01,Weekday,21,A,1.0
2025-09-19,Central_01,CLIENT-025,ITM-04,Weekday,27,A,1.0
2025-04-22,South_01,CLIENT-015,ITM-10,Weekday,128,A,1.0
2025-08-28,South_01,CLIENT-016,ITM-01,Weekday,62,A,4.0
2025-02-09,North_01,CLIENT-002,ITM-03,Weekend,12,A,1.0
2025-12-11,South_01,CLIENT-017,ITM-05,Weekday,103,A,1.0
2025-01-15,North_01,CLIENT-003,ITM-10,Weekday,76,A,1.0
2025-03-26,Central_01,CLIENT-023,ITM-02,Weekday,33,A,0.5
2025-10-10,South_01,CLIENT-018,ITM-01,Weekday,104,A,5.0
2025-08-18,North_01,CLIENT-004,ITM-01,Weekday,36,A,2.0
2025-07-10,South_01,CLIENT-019,ITM-08,Weekday,104,A,1.0
2025-04-12,North_02,CLIENT-010,ITM-10,Weekday,113,A,1.0
2025-09-23,South_01,CLIENT-016,ITM-02,Weekday,72,A,0.5
2025-10-16,East_01,CLIENT-028,ITM-02,Weekday,39,A,0.5
2025-08-13,South_01,CLIENT-019,ITM-01,Weekday,113,A,7.0
2025-01-04,North_01,CLIENT-001,ITM-02,Weekday,82,A,1.0
2025-09-12,East_01,CLIENT-027,ITM-01,Weekday,35,A,2.0
2025-12-17,South_01,CLIENT-018,ITM-01,Weekday,108,A,5.0
2025-10-07,Central_01,CLIENT-022,ITM-09,Weekday,37,A,1.0
2025-07-29,Central_01,CLIENT-020,ITM-01,Weekday,25,A,1.0
2025-12-25,East_01,CLIENT-030,ITM-01,Christmas,17,A,1.0
2025-10-11,North_02,CLIENT-010,ITM-08,Weekday,108,A,1.0
2025-07-04,North_01,CLIENT-005,ITM-09,Weekday,96,A,1.0
2025-02-02,South_01,CLIENT-015,ITM-03,Weekday,134,A,13.0
2025-03-11,Central_01,CLIENT-021,ITM-06,Weekday,89,A,1.0
2025-03-18,Central_01,CLIENT-021,ITM-02,Weekday,87,A,1.0
2025-06-26,North_02,CLIENT-008,ITM-01,Weekday,82,A,5.0
2025-09-12,Central_01,CLIENT-023,ITM-01,Weekday,28,A,2.0
2025-07-14,North_02,CLIENT-009,ITM-03,Weekday,21,B,1.0
2025-08-18,South_01,CLIENT-019,ITM-07,Weekday,105,A,1.0
2025-08-12,East_01,CLIENT-027,ITM-03,Weekday,41,A,5.0
2025-05-26,North_02,CLIENT-011,ITM-03,Weekday,79,A,8.0
2025-11-21,South_01,CLIENT-019,ITM-09,Weekday,109,A,1.0
2025-05-08,North_02,CLIENT-010,ITM-09,Weekday,119,A,1.0
2025-11-24,South_01,CLIENT-019,ITM-09,Weekday,109,A,1.0
2025-01-01,North_01,CLIENT-006,ITM-09,Weekday,93,A,1.0
2025-05-05,North_02,CLIENT-008,ITM-02,Weekday,77,A,0.5
2025-01-30,North_01,CLIENT-002,ITM-10,Weekday,96,A,1.0
2025-03-31,Central_01,CLIENT-022,ITM-03,Weekday,32,A,3.0
2025-02-11,South_01,CLIENT-015,ITM-01,Weekday,136,B,3.0
2025-04-26,North_02,CLIENT-010,ITM-06,Weekday,108,A,1.0
2025-02-05,North_01,CLIENT-004,ITM-03,Weekday,29,B,1.0
2025-09-15,North_02,CLIENT-009,ITM-01,Weekday,21,A,1.0
2025-07-25,North_01,CLIENT-002,ITM-10,Weekday,96,A,1.0
2025-08-04,Central_01,CLIENT-022,ITM-02,Weekday,44,A,0.5
2025-12-22,South_01,CLIENT-014,ITM-10,Weekday,111,A,1.0
2025-10-14,North_01,CLIENT-002,ITM-01,Weekday,119,A,6.0
2025-12-24,Central_01,CLIENT-024,ITM-02,Weekday,137,A,1.5
2025-10-07,Central_01,CLIENT-021,ITM-10,Weekday,75,A,1.0
2025-11-10,North_02,CLIENT-010,ITM-02,Weekday,107,A,1.0
2025-06-27,North_01,CLIENT-001,ITM-01,Weekday,80,A,4.0
2025-06-16,South_01,CLIENT-018,ITM-03,Weekday,111,A,11.0
2025-04-22,North_02,CLIENT-009,ITM-01,Weekday,19,A,1.0
2025-06-28,North_01,CLIENT-001,ITM-10,Weekday,85,A,1.0
2025-01-21,North_02,CLIENT-007,ITM-02,Weekday,80,A,0.5
2025-06-03,North_02,CLIENT-012,ITM-05,Weekday,90,A,1.0
2025-09-15,East_01,CLIENT-028,ITM-02,Weekday,43,A,0.5
2025-09-10,Central_01,CLIENT-022,ITM-08,Weekday,40,A,1.0
2025-11-12,East_01,CLIENT-030,ITM-10,Weekday,108,A,1.0
2025-05-19,East_01,CLIENT-026,ITM-09,Weekday,22,A,1.0
2025-06-03,South_01,CLIENT-015,ITM-04,Weekday,139,A,1.0
2025-05-25,South_01,CLIENT-015,ITM-06,Weekday,123,A,1.0
2025-07-02,North_01,CLIENT-005,ITM-02,Weekday,83,A,1.0
2025-07-07,North_02,CLIENT-010,ITM-04,Weekday,107,A,1.0
2025-11-28,Central_01,CLIENT-021,ITM-04,Weekday,79,A,1.0
2025-05-27,South_01,CLIENT-014,ITM-03,Weekday,109,A,11.0
2025-07-11,North_02,CLIENT-008,ITM-01,Weekday,82,A,5.0
2025-08-15,East_01,CLIENT-030,ITM-01,Independence Day,23,A,1.0
2025-01-23,North_01,CLIENT-006,ITM-09,Weekday,103,A,1.0
2025-11-12,Central_01,CLIENT-025,ITM-04,Weekday,34,A,1.0
2025-06-11,North_01,CLIENT-002,ITM-03,Weekday,105,A,12.0
2025-06-13,South_01,CLIENT-014,ITM-07,Weekday,105,A,1.0
2025-03-15,South_01,CLIENT-017,ITM-03,Weekend,8,A,1.0
2025-09-22,North_01,CLIENT-006,ITM-03,Weekday,94,A,8.0
2025-10-30,South_01,CLIENT-015,ITM-02,Weekday,122,A,1.0
2025-03-19,North_01,CLIENT-004,ITM-02,Weekday,26,A,0.5
2025-02-14,South_01,CLIENT-014,ITM-03,Weekday,104,A,12.0
2025-06-20,North_01,CLIENT-004,ITM-03,Weekday,36,A,3.0
2025-02-25,South_01,CLIENT-018,ITM-01,Weekday,113,A,7.0
2025-10-29,North_01,CLIENT-001,ITM-03,Weekday,72,A,7.0
2025-12-02,South_01,CLIENT-016,ITM-03,Weekday,70,A,7.0
2025-07-13,North_02,CLIENT-012,ITM-01,Weekend,10,A,1.0
2025-05-16,Central_01,CLIENT-023,ITM-01,Weekday,30,A,2.0
2025-03-25,Central_01,CLIENT-024,ITM-07,Weekday,119,A,1.0
2025-02-04,North_02,CLIENT-012,ITM-10,Weekday,85,A,1.0
2025-01-11,North_02,CLIENT-010,ITM-10,Weekday,125,A,1.0
2025-10-10,South_01,CLIENT-014,ITM-10,Weekday,111,A,1.0
2025-06-13,East_01,CLIENT-027,ITM-10,Weekday,40,A,1.0
2025-10-10,Central_01,CLIENT-023,ITM-02,Weekday,32,A,0.5
2025-09-10,North_01,CLIENT-002,ITM-04,Weekday,122,A,1.0
2025-12-23,North_02,CLIENT-010,ITM-09,Weekday,125,A,1.0
2025-05-03,North_01,CLIENT-003,ITM-10,Weekday,82,A,1.0
2025-10-24,Central_01,CLIENT-023,ITM-03,Weekday,36,A,4.0
2025-10-13,South_01,CLIENT-016,ITM-02,Weekday,72,A,0.5
2025-01-04,North_02,CLIENT-010,ITM-01,Weekday,114,A,5.0
2025-04-28,East_01,CLIENT-027,ITM-03,Weekday,40,A,4.0
2025-10-08,North_01,CLIENT-002,ITM-02,Weekday,129,A,1.5
2025-06-23,South_01,CLIENT-014,ITM-02,Weekday,108,A,1.0
2025-05-23,North_01,CLIENT-003,ITM-10,Weekday,72,A,1.0
2025-04-02,North_02,CLIENT-010,ITM-10,Weekday,118,A,1.0
2025-07-26,North_02,CLIENT-011,ITM-02,Weekday,79,A,1.0
2025-02-18,North_01,CLIENT-005,ITM-02,Weekday,83,A,1.0
2025-09-22,East_01,CLIENT-027,ITM-03,Weekday,35,A,4.0
2025-03-24,Central_01,CLIENT-023,ITM-03,Weekday,32,A,4.0
2025-04-15,North_02,CLIENT-012,ITM-03,Weekday,90,A,8.0
2025-09-23,North_02,CLIENT-012,ITM-03,Weekday,91,A,12.0
2025-12-24,South_01,CLIENT-017,ITM-03,Weekday,105,A,11.0
2025-06-19,Central_01,CLIENT-023,ITM-02,Weekday,28,A,0.5
2025-10-27,South_01,CLIENT-015,ITM-03,Weekday,119,A,11.0
2025-10-02,North_02,CLIENT-008,ITM-03,Gandhi Jayanti,13,A,1.0
2025-03-27,North_01,CLIENT-002,ITM-10,Weekday,96,A,1.0
2025-07-24,North_01,CLIENT-002,ITM-03,Weekday,113,A,10.0
2025-10-30,South_01,CLIENT-018,ITM-10,Weekday,117,A,1.0
2025-07-01,South_01,CLIENT-019,ITM-10,Weekday,101,A,1.0
2025-08-25,Central_01,CLIENT-020,ITM-04,Weekday,23,A,1.0
2025-10-30,South_01,CLIENT-015,ITM-09,Weekday,122,A,1.0
2025-12-26,North_01,CLIENT-004,ITM-08,Weekday,37,A,1.0
2025-11-24,East_01,CLIENT-029,ITM-01,Weekday,20,A,1.0
2025-06-25,East_01,CLIENT-032,ITM-09,Weekday,27,A,1.0
2025-02-22,North_01,CLIENT-003,ITM-02,Weekday,75,A,1.0
2025-07-27,North_02,CLIENT-011,ITM-09,Weekday,71,A,1.0
2025-02-10,South_01,CLIENT-014,ITM-10,Weekday,103,A,1.0
2025-07-11,Central_01,CLIENT-021,ITM-10,Weekday,73,A,1.0
2025-06-25,Central_01,CLIENT-024,ITM-10,Weekday,123,A,1.0
2025-08-25,Central_01,CLIENT-024,ITM-01,Weekday,126,A,6.0
2025-07-22,Central_01,CLIENT-023,ITM-01,Weekday,32,A,2.0
2025-03-18,South_01,CLIENT-016,ITM-03,Weekday,79,A,8.0
2025-10-24,South_01,CLIENT-015,ITM-02,Weekday,131,A,1.0
2025-01-13,East_01,CLIENT-029,ITM-03,Weekday,24,A,3.0
2025-03-11,North_01,CLIENT-001,ITM-02,Weekday,85,A,1.0
2025-08-29,South_01,CLIENT-014,ITM-02,Weekday,106,B,0.5
2025-04-04,South_01,CLIENT-016,ITM-09,Weekday,69,A,1.0
2025-12-17,Central_01,CLIENT-023,ITM-03,Weekday,32,A,4.0
2025-12-05,South_01,CLIENT-017,ITM-03,Weekday,98,A,8.0
2025-05-02,South_01,CLIENT-014,ITM-03,Weekday,108,B,2.0
2025-02-15,North_01,CLIENT-002,ITM-01,Weekend,13,A,1.0
2025-01-06,South_01,CLIENT-018,ITM-03,Weekday,103,A,12.0
2025-06-27,North_01,CLIENT-003,ITM-03,Weekday,74,B,2.0
2025-02-10,North_01,CLIENT-002,ITM-03,Weekday,88,B,2.0
2025-05-14,North_02,CLIENT-010,ITM-03,Weekday,119,A,10.0
2025-09-30,North_01,CLIENT-006,ITM-03,Weekday,95,A,9.0
2025-12-04,East_01,CLIENT-031,ITM-01,Weekday,22,A,1.0
2025-01-12,North_01,CLIENT-006,ITM-03,Weekend,6,A,1.0
2025-10-16,South_01,CLIENT-015,ITM-03,Weekday,127,B,4.0
2025-12-24,North_02,CLIENT-009,ITM-03,Weekday,29,A,4.0
2025-05-30,South_01,CLIENT-019,ITM-03,Weekday,106,A,12.0
2025-04-15,Central_01,CLIENT-021,ITM-03,Weekday,79,A,7.0
2025-01-19,South_01,CLIENT-015,ITM-03,Weekday,133,A,14.0
2025-01-23,Central_01,CLIENT-022,ITM-01,Weekday,30,A,1.0
2025-11-23,South_01,CLIENT-015,ITM-09,Weekday,124,A,1.0
2025-03-28,East_01,CLIENT-028,ITM-08,Weekday,27,A,1.0
2025-05-03,Central_01,CLIENT-022,ITM-09,Weekday,31,A,1.0
2025-07-25,East_01,CLIENT-030,ITM-09,Weekday,112,A,1.0
2025-01-23,North_01,CLIENT-002,ITM-02,Weekday,89,A,0.5
2025-10-13,Central_01,CLIENT-021,ITM-01,Weekday,68,A,4.0
2025-08-22,North_02,CLIENT-011,ITM-01,Weekday,76,A,4.0
2025-09-17,South_01,CLIENT-015,ITM-10,Weekday,119,A,1.0
2025-04-02,East_01,CLIENT-027,ITM-01,Weekday,40,A,2.0
2025-08-10,North_01,CLIENT-001,ITM-03,Weekend,10,A,1.0
2025-06-26,North_01,CLIENT-006,ITM-02,Weekday,81,A,1.0
2025-02-19,South_01,CLIENT-019,ITM-10,Weekday,100,A,1.0
2025-03-06,Central_01,CLIENT-020,ITM-03,Weekday,23,A,3.0
2025-11-29,South_01,CLIENT-017,ITM-01,Weekend,13,A,1.0
2025-08-14,South_01,CLIENT-019,ITM-01,Weekday,98,A,5.0
2025-03-28,North_01,CLIENT-004,ITM-01,Weekday,28,A,2.0
2025-07-18,North_02,CLIENT-010,ITM-10,Weekday,121,A,1.0
2025-07-04,North_02,CLIENT-011,ITM-10,Weekday,82,A,1.0
2025-11-04,Central_01,CLIENT-023,ITM-03,Weekday,36,A,4.0
2025-07-24,North_02,CLIENT-011,ITM-10,Weekday,69,A,1.0
2025-02-21,Central_01,CLIENT-023,ITM-02,Weekday,23,A,0.5
2025-12-17,East_01,CLIENT-027,ITM-02,Weekday,37,A,0.5
2025-08-27,North_02,CLIENT-009,ITM-09,Weekday,20,A,1.0
2025-04-16,Central_01,CLIENT-024,ITM-10,Weekday,132,A,1.0
2025-12-23,North_01,CLIENT-003,ITM-10,Weekday,78,A,1.0
2025-05-05,North_01,CLIENT-006,ITM-01,Weekday,87,A,5.0
2025-03-24,East_01,CLIENT-027,ITM-04,Weekday,39,A,1.0
2025-08-01,North_01,CLIENT-006,ITM-10,Weekday,91,A,1.0
2025-04-10,Central_01,CLIENT-021,ITM-03,Weekday,77,A,7.0
2025-02-10,North_01,CLIENT-006,ITM-01,Weekday,99,A,4.0
2025-07-12,North_02,CLIENT-009,ITM-01,Weekday,19,A,1.0
2025-03-06,South_01,CLIENT-015,ITM-01,Weekday,136,A,7.0
2025-04-23,South_01,CLIENT-015,ITM-01,Weekday,131,A,9.0
2025-06-23,East_01,CLIENT-026,ITM-01,Weekday,22,A,1.0
2025-02-03,North_01,CLIENT-004,ITM-01,Weekday,29,A,1.0
2025-07-20,North_02,CLIENT-012,ITM-03,Weekend,8,A,1.0
2025-11-12,North_01,CLIENT-002,ITM-01,Weekday,114,A,7.0
2025-05-01,Central_01,CLIENT-024,ITM-01,Weekday,123,A,6.0
2025-01-14,South_01,CLIENT-019,ITM-02,Weekday,99,A,1.0
2025-01-16,South_01,CLIENT-015,ITM-03,Weekday,139,A,13.0
2025-12-02,South_01,CLIENT-019,ITM-02,Weekday,110,A,1.0
2025-06-06,Central_01,CLIENT-024,ITM-01,Weekday,143,A,6.0
2025-01-18,North_02,CLIENT-011,ITM-01,Weekday,68,A,4.0
2025-11-15,Central_01,CLIENT-021,ITM-03,Weekend,7,A,1.0
2025-07-10,North_01,CLIENT-004,ITM-01,Weekday,37,A,2.0
2025-02-26,North_02,CLIENT-012,ITM-09,Weekday,82,A,1.0
2025-09-23,North_01,CLIENT-003,ITM-03,Weekday,74,A,8.0
2025-12-01,North_02,CLIENT-012,ITM-02,Weekday,80,A,1.0
2025-06-10,North_02,CLIENT-011,ITM-03,Weekday,78,A,8.0
2025-11-06,North_02,CLIENT-010,ITM-10,Weekday,123,A,1.0
2025-02-15,North_01,CLIENT-001,ITM-10,Weekday,78,A,1.0
2025-04-02,South_01,CLIENT-018,ITM-09,Weekday,106,A,1.0
2025-04-30,Central_01,CLIENT-025,ITM-01,Weekday,22,A,1.0
2025-07-25,North_01,CLIENT-006,ITM-10,Weekday,86,A,1.0
2025-12-08,North_01,CLIENT-002,ITM-01,Weekday,119,A,6.0
2025-06-16,East_01,CLIENT-027,ITM-01,Weekday,37,A,2.0
2025-07-21,South_01,CLIENT-017,ITM-03,Weekday,107,A,9.0
2025-04-29,Central_01,CLIENT-021,ITM-09,Weekday,80,A,1.0
2025-07-24,North_02,CLIENT-007,ITM-09,Weekday,74,A,1.0
2025-07-12,Central_01,CLIENT-020,ITM-03,Weekday,26,A,2.0
2025-03-03,North_01,CLIENT-003,ITM-09,Weekday,84,A,1.0
2025-11-04,North_01,CLIENT-005,ITM-03,Weekday,91,A,9.0
2025-07-07,Central_01,CLIENT-022,ITM-03,Weekday,45,A,5.0
2025-06-04,South_01,CLIENT-015,ITM-03,Weekday,130,A,12.0
2025-05-14,East_01,CLIENT-031,ITM-03,Weekday,21,A,1.0
2025-03-12,South_01,CLIENT-018,ITM-04,Weekday,102,A,1.0
2025-08-13,East_01,CLIENT-026,ITM-03,Weekday,25,A,2.0
2025-01-02,South_01,CLIENT-019,ITM-01,Weekday,110,A,7.0
2025-01-23,South_01,CLIENT-018,ITM-10,Weekday,113,A,1.0
2025-12-26,South_01,CLIENT-018,ITM-03,Weekday,106,A,10.0
2025-07-12,South_01,CLIENT-019,ITM-03,Weekend,6,A,
2025-01-24,East_01,CLIENT-031,ITM-03,Weekday,21,A,2.0
2025-01-03,Central_01,CLIENT-024,ITM-10,Weekday,118,A,1.0
2025-08-26,East_01,CLIENT-030,ITM-10,Weekday,117,A,1.0
2025-11-25,Central_01,CLIENT-024,ITM-10,Weekday,117,A,1.0
2025-01-23,South_01,CLIENT-014,ITM-04,Weekday,106,A,1.0
2025-03-29,East_01,CLIENT-026,ITM-03,Weekday,26,A,3.0
2025-01-09,South_01,CLIENT-018,ITM-01,Weekday,115,A,4.0
2025-10-28,North_01,CLIENT-005,ITM-01,Weekday,97,A,7.0
2025-10-31,South_01,CLIENT-014,ITM-03,Weekday,102,A,11.0
2025-07-31,South_01,CLIENT-019,ITM-02,Weekday,111,A,1.0
2025-04-07,North_02,CLIENT-008,ITM-01,Weekday,75,A,4.0
2025-08-26,East_01,CLIENT-031,ITM-03,Weekday,19,A,2.0
2025-03-21,East_01,CLIENT-031,ITM-03,Weekday,21,A,2.0
2025-07-07,North_02,CLIENT-012,ITM-10,Weekday,86,A,1.0
2025-02-18,South_01,CLIENT-015,ITM-02,Weekday,130,A,1.5
2025-11-21,North_02,CLIENT-012,ITM-04,Weekday,82,A,1.0
2025-09-11,North_01,CLIENT-003,ITM-10,Weekday,85,A,1.0
2025-04-10,East_01,CLIENT-028,ITM-01,Weekday,27,A,1.0
2025-08-24,Central_01,CLIENT-022,ITM-03,Weekend,5,A,1.0
2025-07-24,North_01,CLIENT-001,ITM-01,Weekday,77,A,5.0
2025-12-24,North_02,CLIENT-008,ITM-02,Weekday,83,A,0.5
2025-08-03,South_01,CLIENT-016,ITM-01,Weekend,9,A,1.0
2025-01-29,North_02,CLIENT-009,ITM-01,Weekday,21,A,1.0
2025-11-09,North_02,CLIENT-012,ITM-03,Weekend,11,A,1.0
2025-03-25,South_01,CLIENT-015,ITM-02,Weekday,127,A,1.5
2025-06-13,Central_01,CLIENT-021,ITM-05,Weekday,83,A,1.0
2025-08-12,South_01,CLIENT-015,ITM-09,Weekday,130,A,1.0
2025-04-01,South_01,CLIENT-017,ITM-10,Weekday,89,A,1.0
2025-08-28,North_01,CLIENT-005,ITM-01,Weekday,85,A,5.0
2025-01-03,Central_01,CLIENT-024,ITM-01,Weekday,118,A,4.0
2025-04-30,North_01,CLIENT-005,ITM-09,Weekday,83,A,1.0
2025-03-27,North_01,CLIENT-002,ITM-04,Weekday,96,A,1.0
2025-05-09,North_02,CLIENT-012,ITM-04,Weekday,82,A,1.0
2025-03-17,South_01,CLIENT-015,ITM-08,Weekday,124,A,1.0
2025-12-24,Central_01,CLIENT-024,ITM-01,Weekday,137,A,7.0
2025-04-22,North_01,CLIENT-003,ITM-01,Weekday,82,A,4.0
2025-12-30,North_02,CLIENT-011,ITM-01,Weekday,72,A,4.0
2025-07-18,North_02,CLIENT-007,ITM-03,Weekday,74,A,7.0
2025-01-03,South_01,CLIENT-015,ITM-01,Weekday,131,A,7.0
2025-03-18,South_01,CLIENT-018,ITM-02,Weekday,117,A,1.0
2025-03-07,North_01,CLIENT-003,ITM-10,Weekday,80,A,1.0
2025-01-16,North_01,CLIENT-001,ITM-10,Weekday,83,A,1.0
2025-08-21,North_01,CLIENT-003,ITM-02,Weekday,78,A,1.0
2025-11-17,North_02,CLIENT-012,ITM-03,Weekday,82,A,8.0
2025-08-12,South_01,CLIENT-014,ITM-09,Weekday,109,A,1.0
2025-02-13,North_02,CLIENT-008,ITM-09,Weekday,70,A,1.0
2025-10-17,North_02,CLIENT-011,ITM-03,Weekday,77,A,8.0
2025-06-10,North_02,CLIENT-009,ITM-01,Weekday,19,A,1.0
2025-08-01,South_01,CLIENT-019,ITM-01,Weekday,103,A,5.0
2025-03-04,North_01,CLIENT-001,ITM-01,Weekday,78,A,4.0
2025-01-04,South_01,CLIENT-015,ITM-10,Weekday,136,A,2.0
2025-02-21,Central_01,CLIENT-025,ITM-03,Weekday,23,B,1.0
2025-06-02,South_01,CLIENT-014,ITM-09,Weekday,121,A,1.0
2025-03-28,East_01,CLIENT-028,ITM-03,Weekday,27,A,3.0
2025-01-20,South_01,CLIENT-017,ITM-10,Weekday,90,A,1.0
2025-05-21,Central_01,CLIENT-024,ITM-09,Weekday,126,A,1.0
2025-04-22,North_01,CLIENT-005,ITM-02,Weekday,94,A,1.0
2025-10-09,East_01,CLIENT-031,ITM-03,Weekday,19,A,2.0
2025-11-11,South_01,CLIENT-016,ITM-09,Weekday,73,A,1.0
2025-09-17,South_01,CLIENT-015,ITM-03,Weekday,119,A,12.0
2025-07-06,North_02,CLIENT-011,ITM-02,Weekday,82,A,1.0
2025-01-31,East_01,CLIENT-029,ITM-03,Weekday,22,A,2.0
2025-06-07,North_02,CLIENT-010,ITM-07,Weekday,113,A,1.0
2025-11-26,North_02,CLIENT-010,ITM-10,Weekday,122,A,1.0
2025-01-14,East_01,CLIENT-030,ITM-01,Weekday,108,A,6.0
2025-01-10,North_01,CLIENT-005,ITM-10,Weekday,92,A,1.0
2025-01-27,North_01,CLIENT-005,ITM-07,Weekday,92,A,1.0
2025-09-26,East_01,CLIENT-031,ITM-05,Weekday,21,A,1.0
2025-10-17,Central_01,CLIENT-023,ITM-09,Weekday,36,A,1.0
2025-06-29,South_01,CLIENT-014,ITM-01,Weekend,12,A,1.0
2025-02-20,South_01,CLIENT-019,ITM-04,Weekday,112,A,1.0
2025-01-17,Central_01,CLIENT-020,ITM-01,Weekday,25,A,2.0
2025-09-30,East_01,CLIENT-029,ITM-03,Weekday,21,A,2.0
2025-03-22,Central_01,CLIENT-020,ITM-01,Weekday,23,A,2.0
2025-06-19,North_01,CLIENT-005,ITM-01,Weekday,86,A,5.0
2025-03-28,North_01,CLIENT-004,ITM-02,Weekday,28,A,0.5
2025-09-24,North_02,CLIENT-011,ITM-02,Weekday,79,A,1.0
2025-03-10,East_01,CLIENT-026,ITM-03,Weekday,26,A,2.0
2025-04-23,East_01,CLIENT-028,ITM-01,Weekday,24,A,1.0
2025-10-10,North_01,CLIENT-003,ITM-02,Weekday,82,A,1.0
2025-10-27,Central_01,CLIENT-025,ITM-01,Weekday,35,A,2.0
2025-04-18,North_02,CLIENT-009,ITM-01,Weekday,20,A,1.0
2025-06-30,South_01,CLIENT-019,ITM-02,Weekday,96,A,
2025-09-24,North_02,CLIENT-013,ITM-09,Weekday,33,A,1.0
2025-01-28,Central_01,CLIENT-020,ITM-01,Weekday,26,A,1.0
2025-01-22,South_01,CLIENT-018,ITM-04,Weekday,116,A,1.0
2025-01-15,North_02,CLIENT-010,ITM-02,Weekday,120,A,1.5
2025-01-05,North_02,CLIENT-011,ITM-10,Weekday,74,A,1.0
2025-01-22,North_01,CLIENT-001,ITM-10,Weekday,88,A,1.0
2025-05-14,North_01,CLIENT-002,ITM-07,Weekday,105,A,1.0
2025-03-03,East_01,CLIENT-030,ITM-09,Weekday,121,A,1.0
2025-12-23,North_01,CLIENT-002,ITM-01,Weekday,117,A,7.0
2025-06-24,North_02,CLIENT-011,ITM-03,Weekday,71,A,7.0
2025-11-12,South_01,CLIENT-019,ITM-02,Weekday,100,A,1.0
2025-12-31,North_01,CLIENT-005,ITM-01,Weekday,86,A,5.0
2025-04-05,South_01,CLIENT-015,ITM-03,Weekday,133,A,14.0
2025-02-03,North_02,CLIENT-010,ITM-09,Weekday,112,A,1.0
2025-07-05,Central_01,CLIENT-022,ITM-03,Weekday,40,A,4.0
2025-08-21,North_01,CLIENT-001,ITM-01,Weekday,70,A,4.0
2025-04-01,North_01,CLIENT-005,ITM-02,Weekday,83,A,1.0
2025-06-23,North_01,CLIENT-002,ITM-01,Weekday,96,A,5.0
2025-02-28,North_01,CLIENT-005,ITM-01,Weekday,82,A,3.0
2025-05-01,East_01,CLIENT-030,ITM-03,Weekday,108,A,12.0
2025-08-14,Central_01,CLIENT-025,ITM-01,Weekday,21,A,1.0
2025-08-25,North_02,CLIENT-013,ITM-03,Weekday,32,A,4.0
2025-09-26,North_01,CLIENT-002,ITM-02,Weekday,124,A,1.5
2025-11-17,North_01,CLIENT-001,ITM-01,Weekday,66,A,4.0
2025-11-17,South_01,CLIENT-014,ITM-08,Weekday,118,A,1.0
2025-04-10,Central_01,CLIENT-020,ITM-01,Weekday,25,A,1.0
2025-02-14,North_02,CLIENT-012,ITM-09,Weekday,94,A,1.0
2025-03-12,South_01,CLIENT-016,ITM-04,Weekday,73,A,1.0
2025-06-25,North_02,CLIENT-013,ITM-09,Weekday,32,A,1.0
2025-05-05,North_02,CLIENT-007,ITM-03,Weekday,84,A,7.0
2025-04-04,North_01,CLIENT-001,ITM-10,Weekday,87,A,1.0
2025-08-16,East_01,CLIENT-026,ITM-03,Weekday,28,A,2.0
2025-10-22,South_01,CLIENT-015,ITM-02,Weekday,133,A,1.5
